text,label,source,language,text_length,word_count
tasweer sy pta chalta hai keh riyast ky new maxico ky secretary ny taqreeban 2 million ki abadi wali riyasat mai 17 million sy zyada registered voters ki ginti ki,fake,rufnd_roman_urdu,roman_urdu,162,30
bachon ky liye corona virus vaccine nah sirf beasr ho rahi hai balky yeh khatarnak bhi sabit ho rahi hai,fake,rufnd_roman_urdu,roman_urdu,104,20
"maricoya, arizona, polling sites par box number 3 mai rakhy gaye belt ky liye hifazat ka koi silsila nhi hai",fake,rufnd_roman_urdu,roman_urdu,108,20
video sy pta chalta hai keh GOP voters ny aam intekhabaat mai rasai sy inkar kr dia,fake,rufnd_roman_urdu,roman_urdu,83,17
Madam Tussauds Museum sy ap ki wax mujasma hata di gai lekin adolf hitler ki ak mujasma baqi reh gai,fake,rufnd_roman_urdu,roman_urdu,100,20
intekhabat ky nataij mai takheer dhandli ka muh bolta sabut hai,fake,rufnd_roman_urdu,roman_urdu,63,11
tajvez krta hai keh chunkeh zyada tar democrates jaldi vote dety hain phir yeh made up belt ya murda logon ki voting ki numaindgi krta hai,fake,rufnd_roman_urdu,roman_urdu,138,26
wo dobara election mai dhandli krny ki koshish kr rahy hain soros ki funding wali voting machines par bharosa na kren,fake,rufnd_roman_urdu,roman_urdu,117,21
joe biden aur new lift yahan tak keh nau umeron aur naujawanon baligon ki surgery ko farog dety hain chati aur jinsi aaza ko hataty hain,fake,rufnd_roman_urdu,roman_urdu,136,26
gaye charaaty huwe is tasver mai koi green house gases ka ikhraj nhi hai,fake,rufnd_roman_urdu,roman_urdu,72,14
united states of america thanks giving week k Monday tak disel fuel khatam hony wala hai,fake,rufnd_roman_urdu,roman_urdu,88,16
kamala harrisny kaha aafaat ki indad pehly ghair safaidfam shehriyon tak pohanchni chahiye,fake,rufnd_roman_urdu,roman_urdu,90,13
"tasver mai stanford ky scientists ka 3d model dikhaya gya hai keh joseph, mariam k shohar, jesus christ ki maa, kesa dikh skta hai",fake,rufnd_roman_urdu,roman_urdu,130,24
brazil ky sadarti intekhabaat chori hogaye,fake,rufnd_roman_urdu,roman_urdu,42,6
sabiq sadar jimmy carter ny kaha keh ballot mai mail ko kabhi istemal na kren kyunkeh wo itni asani sy kharab ho skty hain,fake,rufnd_roman_urdu,roman_urdu,122,24
FIB ny paul pelosi par hamly ki tehqiqat isliye sambhal lin kyunkeh san francisco ky hukam nancy pelosi ki baton par qaim nhi thy,fake,rufnd_roman_urdu,roman_urdu,129,24
brazil ky sadar Jair Bolsonaro ak press conference kren gy takeh mutanazia intekhabat ky foji audit ka ilan kren mujrim judges ko arrest kr skty hain,fake,rufnd_roman_urdu,roman_urdu,149,26
two third ehal voters vote nhi dety,fake,rufnd_roman_urdu,roman_urdu,35,7
"tony evers 9,000 aur 10,000 ky darmiyan mazeed qaidiyon ko chorna chahty hain Wisconsin",fake,rufnd_roman_urdu,roman_urdu,87,14
biden aur democrates ny sarhadi hifazat ko khatam kr dia hai,fake,rufnd_roman_urdu,roman_urdu,60,11
writers ny itela di hai keh nancy pelosi ny bhang ky stock ky 10 million shares khareedy,fake,rufnd_roman_urdu,roman_urdu,88,17
media ny 5 tiktok dance jo ap ukraine ko russia sy larny mai madad krny ky liye kr skty hain par report,fake,rufnd_roman_urdu,roman_urdu,103,22
freedom of information act ki darkhwasten 6 january sy ak hafta pehly ray epps ky cell phone aur speaker pelosi ky daftar ky darmiyan darjan bhar phone calls dikhati hain,fake,rufnd_roman_urdu,roman_urdu,170,30
"pennsylvania mai 240,000 ghair tasdeeq shuda ballots pehly hi bhejy ja chuky hain ye ak mukamal garbar hai democrates dobara game khel rahy hain",fake,rufnd_roman_urdu,roman_urdu,144,24
australian hukaamgaye ko mRNA vaccine dy rahy hain,fake,rufnd_roman_urdu,roman_urdu,50,8
JD vance ny paul pelosi par hamly ky bary mai kuch nhi kaha,fake,rufnd_roman_urdu,roman_urdu,59,13
paul pelosi hamly sy 911 call ki leak audio tape manzar e aam par ai hai call sabit krti hai keh libral media ny jhut bola hai keh waqia huwa hai,fake,rufnd_roman_urdu,roman_urdu,145,31
"katty hobbs ny kaha keh talib ilmon ko wafadari ky ehad, law, Mayflower compact aur azadi ky elan ko seekhny sy rokny ky liye jadojehad ki",fake,rufnd_roman_urdu,roman_urdu,138,26
julie powell ka inteqal corona vaccine sy huwa,fake,rufnd_roman_urdu,roman_urdu,46,8
paypal ny apni policy ko bahal kr dia hai keh agar wo galt malumat phelaty hain to sarifeen ko un ky accounts sy $2500 ka baraherast jurmana jaye ga,fake,rufnd_roman_urdu,roman_urdu,148,29
palestine panah guzenon ky liye american funding agency hamas ki nhi,fake,rufnd_roman_urdu,roman_urdu,68,11
agar tajveez 3 pass ho jati hai to yeh bachon ko walidain ki razamandi ky bagair tabdeli ki therapy sy guzarny ki ijazat dy gi,fake,rufnd_roman_urdu,roman_urdu,126,25
mai police sarbrahan ki khidmaat hasil krny aur bartaraf krny mai mulavis nhi hun,fake,rufnd_roman_urdu,roman_urdu,81,14
dastavez sy pta chalta hai keh rebekah jones ny florida ky whistle blower act ki khilaf warzi ka muzahira,fake,rufnd_roman_urdu,roman_urdu,105,19
ak tasver mai david depape ko 6 january ko capital hamly ki filmbandi krty dikhaya gya hai,fake,rufnd_roman_urdu,roman_urdu,90,17
california state ky Senator Scott Weiner sirf California ky bachon ko nasbandi nhi krna chahty balky har jagha bachon ki nasbandi chahty hain,fake,rufnd_roman_urdu,roman_urdu,141,23
"hijab girl muskan ka nhi huwa inteqal, farzi post ho rahi viral",fake,rufnd_roman_urdu,roman_urdu,63,12
pelosis apny ghar ki nigrani ki video ko tabdeel krny sy inqar kr rahy hain,fake,rufnd_roman_urdu,roman_urdu,75,15
video mai dikhaya gya hai keh Marjorie Taylor Greeneny 5 janurary 2021 ko republican aur democratic party ky head quarter mai pipe bomb nasb kiye thy,fake,rufnd_roman_urdu,roman_urdu,149,26
video dikhata hai foji robot tyar hain,fake,rufnd_roman_urdu,roman_urdu,38,7
senate aur house mai tamam democrates ny sirf do mah qabal medicare mai sy 280 billion dollar ki katoti ky haq mai vote dia tha,fake,rufnd_roman_urdu,roman_urdu,127,25
kim Reynolds nahi sochty keh naurses educated hain,fake,rufnd_roman_urdu,roman_urdu,50,8
arizona ki Secretary of State Katie Hobbs ny republicans ko 6000 galt ballot bhejy,fake,rufnd_roman_urdu,roman_urdu,82,14
mcdonalds aloo istemal krta hai jisy monitor mani intehai zehrely kery maar dawa sy spray jata hai,fake,rufnd_roman_urdu,roman_urdu,98,17
facebook ny apna naam tabdel kyunkeh ye ak murda idara hai jis ky asasy zabt kiye gaye thy,fake,rufnd_roman_urdu,roman_urdu,90,18
gas ki qeemat jab mane uhdah sambhala to $5 sy neechy hai,fake,rufnd_roman_urdu,roman_urdu,57,12
"esa nhi hai keh election chori hony ka koi sabut nhi hai, lekin yeh keh kisi adalat mai sabut sunany ki himmat nhi thi unhon ny muqadamat ko mustrid kr dia sabuton ko nhi",fake,rufnd_roman_urdu,roman_urdu,170,34
ex president donald trump ny 27 october ko ak bayan jari jis mai kaha gya tha keh unhen btaya gya hai keh un ka twitter account Monday ko backup aur chal jaye ga,fake,rufnd_roman_urdu,roman_urdu,161,33
documentary film 2000 mules sabit krti hai democrates ny 2020 ky intekhabat mai dhokha dia,fake,rufnd_roman_urdu,roman_urdu,90,15
ibtedai voting par connecticut belt pehl baaz belt sy tasdeeq shuda mohar ki zarorat ko hata dy gi,fake,rufnd_roman_urdu,roman_urdu,98,18
DJ mighty mouse ki moat corona virus boster vaccine ki waja sy hui,fake,rufnd_roman_urdu,roman_urdu,66,13
tasver mai ak shakhs ko dikahya gya hai jisny apni beti ky rape krny waly ko tashadud ka nishana bnaya,fake,rufnd_roman_urdu,roman_urdu,102,20
PCR test dimag mai luciferase dalny ky liye istemal hoty hain,fake,rufnd_roman_urdu,roman_urdu,61,11
senate ka mujaviza bill FDA ko ghizai supplement ki manzuri aur jari butiyon par pabandi ka ikhteyar dy ga,fake,rufnd_roman_urdu,roman_urdu,106,19
tasver mai dikhaya gya hai keh russian foji ukrainei larki ky sath apni insani trophy ka jashan mana rahy hain,fake,rufnd_roman_urdu,roman_urdu,110,20
corona virus vaccine ki wja sy ak haliya show ky doran ketty perry ki ankh band ho gai,fake,rufnd_roman_urdu,roman_urdu,86,18
ukraine ky pas ak atomic bomb hai jo mikolaev mai bnaya gya hai,fake,rufnd_roman_urdu,roman_urdu,63,13
colorado mai har voter ko ballot illegaly bhejy jaty hain,fake,rufnd_roman_urdu,roman_urdu,57,10
Bill & Melinda Gates Foundation ny jabirana society ki traf tabdeli ky hissy ky tor par digital ids ky liye $200 million ka wada,fake,rufnd_roman_urdu,roman_urdu,128,24
ak video mai dikhaya gya hai keh nuremberg 2.0 mai insaniyat ky khilaf crimes ka trail january 2023 sy shuru ho raha hai,fake,rufnd_roman_urdu,roman_urdu,120,23
cherry beasley 2020 mai hamari riyasat aur pury mulk mai fasadaat ki hosla afzai kr rahy thy,fake,rufnd_roman_urdu,roman_urdu,92,17
tulba ky qarz ki mafi manzur hogai mai ne usy ak ya do voton sy pas kraya aur yeh asar main hai,fake,rufnd_roman_urdu,roman_urdu,95,22
video mai uganda mai chaata bardaron ko girty huwe dikhaya gya hai,fake,rufnd_roman_urdu,roman_urdu,66,12
wikileaks ny registan nevada mai filmaye gaye moon landing cut manazir ko jari,fake,rufnd_roman_urdu,roman_urdu,78,13
"nancy pelosi kharidi amgen ky 10,000 hissas nplate ky manufacturer taabkari ki bemari ky ilaj ky liye istemal hony wali dawa",fake,rufnd_roman_urdu,roman_urdu,124,21
jab electric cars hadsaat ka shikar hoti hain to wo phaat jati hain lithium batteries ki waja sy wo boht buri trha sy agg pakarti hain,fake,rufnd_roman_urdu,roman_urdu,134,26
environmental change ky experts ky liye un ki ak bhi prediction kabhi puri nhi hui,fake,rufnd_roman_urdu,roman_urdu,82,15
khnaaq ki vaccine ak zehar ka dart hai jis ky zimni asraat khnaaq ki alamaat sy bhi badtar hain,fake,rufnd_roman_urdu,roman_urdu,95,19
body builder corona virus vaccine sy maar gya,fake,rufnd_roman_urdu,roman_urdu,45,8
cnn ki ak surkhi mai uganda ky sadar ko yeh kehty huwe dikhaya gya hai keh wo ukraine ki himayat nhi krty kyun keh yeh nagawar hoga,fake,rufnd_roman_urdu,roman_urdu,131,27
tajvez krta hai keh ak immigrant jis pear ak bachy k sath jinsi zyadati ka ilzam lgya gya hai wo biden intezamiya ky doran ghair qanuni tor par america mai dakhil huwa,fake,rufnd_roman_urdu,roman_urdu,167,32
mulk mai ghair qanuni tor par tarkeen e watan ky sath sabiq fojiyon sy behtr salooq kia jata hai,fake,rufnd_roman_urdu,roman_urdu,96,19
Volodymyr Zelensky ny apny naam aur swastika ky sath ak football jersey pakry huwe tasver khinchwai thi,fake,rufnd_roman_urdu,roman_urdu,103,17
colloidal silver ky liye ap ko neela krna namumkin hai,fake,rufnd_roman_urdu,roman_urdu,54,10
International Monetary Fund ky rukan mumalik ky lakhon logon ko corona virus camps mai rakhy jany ka khatra hai,fake,rufnd_roman_urdu,roman_urdu,111,19
2017 ky los vegas mai bary pemany par shooting krny waly 2 shooter thy,fake,rufnd_roman_urdu,roman_urdu,70,14
hattey ky singer mikaben ka inteqal corona virus vaccine ki wja sy huwa,fake,rufnd_roman_urdu,roman_urdu,71,13
19 october ko donald trump ny tweet ap ka shukriya elon musk mai wapis agya hun,fake,rufnd_roman_urdu,roman_urdu,79,16
video mai dikhaya gya hai keh california apny hi jungle mai agg lgata hai aur inhen climate change ky impacts k tor par dikhata hai,fake,rufnd_roman_urdu,roman_urdu,131,25
ak antivaccine karkun ny us ky qatal sy ak din pehly us ky khilaf istemal hony waly darany dhamkany waly hathkandun ki dastaveez ki,fake,rufnd_roman_urdu,roman_urdu,131,24
video mai dikhaya gya hai keh doctor anthoney fauci yeh tasleem krty huwe keh wo wabai amraaz ky doran ghair zarori tor par mask lgany par americans ko nakam bna,fake,rufnd_roman_urdu,roman_urdu,161,30
california vote dalny ky liye ghair shehriyon ko registered kr raha hai aur is ny fedral election integrity program ky sath taawun krny sy inkar kr dia hai,fake,rufnd_roman_urdu,roman_urdu,155,28
Fentanyl tajves krta hai Derek Chauvin ny nahi George Floyd ko mara,fake,rufnd_roman_urdu,roman_urdu,67,12
kamala harris ny kaha hamen tasleem krna hoga keh gas zyada hai jo kam ky baraks hai,fake,rufnd_roman_urdu,roman_urdu,84,17
denmark mai 50 saal sy kam umer logon mai ab covid vaccine mamnu hai,fake,rufnd_roman_urdu,roman_urdu,68,14
january 2021 ko chik schumer aur nancy pelosi ko chupty huwe video footage mai dikhaya gya hai keh us 6 capital hamla ak setup tha,fake,rufnd_roman_urdu,roman_urdu,130,25
corona virus vaccines aur 50 saal sy kam umer ky baligon mai cancer mai izafy ky darmiyan ak itefaqi taluq hai,fake,rufnd_roman_urdu,roman_urdu,110,21
"kid rock ny post Zelensky ny abhi apny walideain ko 8,000,000 dollar ka villa kharida hai jis mai namkeen pani ky talaab aur 3 brand new cars hain",fake,rufnd_roman_urdu,roman_urdu,146,28
steel ky hukaam silsilawar qatal ky silsily ki tehqiqat kr rahy hain,fake,rufnd_roman_urdu,roman_urdu,68,12
Mistros de Defensa de OTAN ka faisla prevenir ataque de Putin ny hamla awar ko russia ky liye,fake,rufnd_roman_urdu,roman_urdu,93,18
electronic registeration information center ak esa nizam hai jisy george soros ny mali aaanat faraham ki hai,fake,rufnd_roman_urdu,roman_urdu,108,17
agar kachy poultry ka mohr band bag puffy nazar ata hai to is ka matlab hai keh protien istemal krny ky liye mehfuz nhi hai,fake,rufnd_roman_urdu,roman_urdu,123,25
video mai venezuela mai goliyan chalti dikhai dy rahi hain,fake,rufnd_roman_urdu,roman_urdu,58,10
trump police k hathon apny bister sy utha,fake,rufnd_roman_urdu,roman_urdu,41,8
pfizer exectutive ny etraf vaccine ka transmission rokny ky liye kabhi tajurba nhi gya,fake,rufnd_roman_urdu,roman_urdu,86,14
kabal az waqt paida hony waly bachon ko hifazati tikon sy chot lgny ka khatra mukamal mudaat ky bachon ky mukably mai boht zyada hota hai,fake,rufnd_roman_urdu,roman_urdu,137,26
ye clip darasal ak video game sy computer ky zariye tayar krda tasveron ko dikhata hai,fake,rufnd_roman_urdu,roman_urdu,86,16
ye clip ukraine mai russian missiles ko nhi dikhata hai ye ak video game sy lia gya hai,fake,rufnd_roman_urdu,roman_urdu,87,18
ye malala yousfzai ki pakistani cricket player faisal iqbal ky sath tasveer hai,fake,rufnd_roman_urdu,roman_urdu,79,13
ye video 2017 ka mazahiya khaka hai jis mai ak actor ny oval office ky set par tor phor ki,fake,rufnd_roman_urdu,roman_urdu,90,20
rajasthan mai nurses ny kam salary ky sabab dia tha resign jumatiyon ky naam sy viral kia ja post farz,fake,rufnd_roman_urdu,roman_urdu,102,20
rajev gandhi ky hath mai digital camera nhi balky vhs camcard hai,fake,rufnd_roman_urdu,roman_urdu,65,12
rafael mamla mai narindra modi par case darj hony ki khabar jhuti hai,fake,rufnd_roman_urdu,roman_urdu,69,13
rahul gandhi sy milany ky liye mazduron ko laye jany ka dawa farzi mulaqat ky baad gariyon sy ghar pohanchaye gaye mazdur,fake,rufnd_roman_urdu,roman_urdu,121,22
tayyip erdoğan ki nato ijlas mai sadar joe biden sy hui mulaqat ki tasver ko kia ja raha galt dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,112,23
world health organization ky naam sy viral ho raha job alert farzi hai,fake,rufnd_roman_urdu,roman_urdu,70,13
imran khan aur kalbhushan yadev ki ye tasweer edited hai farzi dawa ho raha social media par viral,fake,rufnd_roman_urdu,roman_urdu,98,18
glaciers ka mutaliya gumrahkun tareeqy sy samundar ki sateh mai izafy ky khatry ko kaam krny ky liye kia jata hai,fake,rufnd_roman_urdu,roman_urdu,113,21
afghan sadar ky ak clip mai ak photographer ko shamil krny ky liye is video ko edit kia gya hai,fake,rufnd_roman_urdu,roman_urdu,95,20
pakistan mai do shadiyon ky laazmi qanon ky bary mai tanziya dawa dobara samny aya hai,fake,rufnd_roman_urdu,roman_urdu,86,16
hamas ky jangju ky bary mai malaysia ky purny akhbaar ky safah awal par gumrahkun posts share ki gain,fake,rufnd_roman_urdu,roman_urdu,101,19
taiwan ky siyasatdan ny taiwan ko tabah krny ky mansuby ky bary mai american radio maizban ky tanziya tweet ko jhuta share kia,fake,rufnd_roman_urdu,roman_urdu,126,23
ghair qanoni srilanka ki chandni ki tanziya tasaweer ko facebook par haqeeqi products ky tor par galt tareeqy sy paish kia gya,fake,rufnd_roman_urdu,roman_urdu,126,22
george w bush ko phone ky galt siry par baat krty huwe tasveer khenchi gai,fake,rufnd_roman_urdu,roman_urdu,74,15
corona virus vaccine ny jj watt ki atrial fibrillation,fake,rufnd_roman_urdu,roman_urdu,54,9
2018 ky interview sy pta chalta hai keh bill gates ny clean energy par apni position badal li hai,fake,rufnd_roman_urdu,roman_urdu,97,19
video mai rand paul ko nancy pelosi sy kehty huwe dikhaya gya hai keh wo ak ghadar hai,fake,rufnd_roman_urdu,roman_urdu,86,18
1956 ki ak video ny corona virus ky bary mai khabardar tha,fake,rufnd_roman_urdu,roman_urdu,58,12
samundri tufan ky aghaz ky doran florida ky school ab bhi khuly thy,fake,rufnd_roman_urdu,roman_urdu,67,13
joe biden ny jill biden ky bary mai kaha wo 12 saal ki thi mai 30 saal ka tha,fake,rufnd_roman_urdu,roman_urdu,77,19
kamala harris ny samundri tufan ian ky bary mai kaha keh agar ap ki jild ka rung mukhtalif hai to ap ko tezi sy rahat mily gi,fake,rufnd_roman_urdu,roman_urdu,125,27
"ak Stockton, California council ky rukan ny kaha keh stockton mai ak serial killer hai",fake,rufnd_roman_urdu,roman_urdu,86,15
ohio mai deyohekal insani Caucasian kankal mojud hain jo kisi bhi maruf tehzeeb sy pehly hain,fake,rufnd_roman_urdu,roman_urdu,93,16
cdc ka kehna hai keh 60% americans mai parjevi hain,fake,rufnd_roman_urdu,roman_urdu,51,10
sadar joe biden ny ak nabalig k sath namunassib taluqat ka iteraf,fake,rufnd_roman_urdu,roman_urdu,65,12
russian army ny donetsk mai hathyar daal diye hain,fake,rufnd_roman_urdu,roman_urdu,50,9
america mai ab ak hukumat hai jo sarhadi agents ko muhlik taqat ky istemal sy mana krti hai lekin 1RS agents ko qanon ki pasdari krny waly shehriyon par SWAT team ki hikmat e amli istemal krny ki tarbeyat dy rahi hai,fake,rufnd_roman_urdu,roman_urdu,216,42
ron johnson ny qanoon nafiz krny waly idaaron ky liye funding ky khilaf vote dia hai aur hal hi mai naye afsaran ki bharti aur tarbeyat ky mansuby ki mukhalfat ki hai,fake,rufnd_roman_urdu,roman_urdu,166,32
iran mai haliya muzahiron ky doran halak hony ky baad baap ny apni beti ki qabar par raqs,fake,rufnd_roman_urdu,roman_urdu,89,18
north korea ny ukraine jung ky liye ak lakh sy zyada foji russia bhejy,fake,rufnd_roman_urdu,roman_urdu,70,14
San Rafael Warnock ny biden ky sath medicare ky expences mai kami ky liye vote dia,fake,rufnd_roman_urdu,roman_urdu,82,16
samundri tufan ka haqeeqi mani ya her-ricane us african aurat ki rooh hai jisy chori gya hai,fake,rufnd_roman_urdu,roman_urdu,92,17
vladimir putin jung sy bhag rahy hain,fake,rufnd_roman_urdu,roman_urdu,37,7
pelosi ka penal penal trump ko giraftar krny ky liye tayar hai,fake,rufnd_roman_urdu,roman_urdu,62,12
footage NASA ny DART khalai jahaz sy apny ap ko ak asteroid sy takra jany sy pehly share tha haqeeqi nhi hai,fake,rufnd_roman_urdu,roman_urdu,108,22
BLA ki baghawat ky darmiyan china ky sadar shi ghar mai nazarband,fake,rufnd_roman_urdu,roman_urdu,65,12
